Test,TestNumber,Display,Trial,TrueValue,Subject,Response
Slope,7,1,D,0.8,68,1
Slope,7,1,D,0.8,69,0.8
Slope,7,1,D,0.8,70,1
Slope,7,1,D,0.8,71,0.8
Slope,7,1,D,0.8,72,0.9
Slope,7,1,D,0.8,73,1
Slope,7,1,D,0.8,74,0.9
Slope,7,1,D,0.8,75,1
Slope,7,1,D,0.8,76,0.9
Slope,7,1,D,0.8,77,1
Slope,7,1,D,0.8,78,0.98
Slope,7,1,D,0.8,79,0.95
Slope,7,1,D,0.8,80,0.85
Slope,7,1,D,0.8,81,0.9
Slope,7,1,D,0.8,82,0.1
Slope,7,1,D,0.8,83,1
Slope,7,1,D,0.8,84,0.8
Slope,7,1,D,0.8,85,0.9
Slope,7,1,D,0.8,86,1
Slope,7,1,D,0.8,87,0.95
Slope,7,1,D,0.8,88,1.1
Slope,7,1,D,0.8,89,1
Slope,7,1,D,0.8,90,0.9
Slope,7,1,D,0.8,91,1
Slope,7,1,D,0.8,92,0.9
Slope,8,2,B,0.6,1,0.8
Slope,8,2,B,0.6,2,0.9
Slope,8,2,B,0.6,3,0.45
Slope,8,2,B,0.6,4,0.85
Slope,8,2,B,0.6,5,0.8
Slope,8,2,B,0.6,6,0.75
Slope,8,2,B,0.6,7,0.9
Slope,8,2,B,0.6,8,0.5
Slope,8,2,B,0.6,9,0.75
Slope,8,2,B,0.6,10,0.75
Slope,8,2,B,0.6,11,0.9
Slope,8,2,B,0.6,12,0.75
Slope,8,2,B,0.6,13,0.92
Slope,8,2,B,0.6,14,0.8
Slope,8,2,B,0.6,15,0.8
Slope,8,2,B,0.6,16,0.8
Slope,8,2,B,0.6,17,0.8
Slope,8,2,B,0.6,18,0.8
Slope,8,2,B,0.6,19,0.9
Slope,8,2,B,0.6,20,0.9
Slope,8,2,B,0.6,21,0.9
Slope,8,2,B,0.6,22,0.7
Slope,8,2,B,0.6,23,0.02
Slope,8,2,B,0.6,24,0.9
Slope,8,2,B,0.6,25,0.75
Slope,8,2,B,0.6,26,0.9
Slope,8,2,B,0.6,27,1
Slope,8,2,B,0.6,28,0.95
Slope,8,2,B,0.6,29,0.85
Slope,8,2,B,0.6,30,1.05
Slope,8,2,B,0.6,31,0.9
Slope,8,2,B,0.6,32,1.2
Slope,8,2,B,0.6,33,0.9
Slope,8,2,B,0.6,34,0.9
Slope,8,2,B,0.6,35,0.95
Slope,8,2,B,0.6,36,0.9
Slope,8,2,B,0.6,37,0.95
Slope,8,2,B,0.6,38,0.8
Slope,8,2,B,0.6,39,0.87
Slope,8,2,B,0.6,40,0.8
Slope,8,2,B,0.6,41,0.1
Slope,8,2,B,0.6,42,1
Slope,8,2,B,0.6,43,0.1
Slope,8,2,B,0.6,44,0.75
Slope,8,2,B,0.6,45,0.95
Slope,8,2,B,0.6,46,0.9
Slope,8,2,B,0.6,47,0.95
Slope,8,2,B,0.6,48,0.9
Slope,8,2,B,0.6,49,0.8
Slope,8,2,B,0.6,50,0.95
Slope,8,2,B,0.6,51,0.2
Slope,8,2,B,0.6,52,0.95
Slope,8,2,B,0.6,53,0.95
Slope,8,2,B,0.6,54,0.9
Slope,8,2,B,0.6,55,0.15
Slope,8,2,B,0.6,56,0.9
Slope,8,2,B,0.6,57,0.8
Slope,8,2,B,0.6,58,0.75
Slope,8,2,B,0.6,59,0.85
Slope,8,2,B,0.6,60,0.8
Slope,8,2,B,0.6,61,0.8
Slope,8,2,B,0.6,62,0.95
Slope,8,2,B,0.6,63,0.85
Slope,8,2,B,0.6,64,0.9
Slope,8,2,B,0.6,65,0.75
Slope,8,2,B,0.6,66,0.5
Slope,8,2,B,0.6,67,0.1
Slope,8,2,B,0.6,68,0.8
Slope,8,2,B,0.6,69,0.9
Slope,8,2,B,0.6,70,0.8
Slope,8,2,B,0.6,71,0.8
Slope,8,2,B,0.6,72,0.95
Slope,8,2,B,0.6,73,0.8
Slope,8,2,B,0.6,74,0.8
Slope,8,2,B,0.6,75,0.9
Slope,8,2,B,0.6,76,0.9
Slope,8,2,B,0.6,77,0.85
Slope,8,2,B,0.6,78,0.86
Slope,8,2,B,0.6,79,0.25
Slope,8,2,B,0.6,80,0.8
Slope,8,2,B,0.6,81,0.75
Slope,8,2,B,0.6,82,0.15
Slope,8,2,B,0.6,83,0.9
Slope,8,2,B,0.6,84,0.7
Slope,8,2,B,0.6,85,0.85
Slope,8,2,B,0.6,86,0.9
Slope,8,2,B,0.6,87,0.75
Slope,8,2,B,0.6,88,0.9
Slope,8,2,B,0.6,89,0.8
Slope,8,2,B,0.6,90,0.4
Slope,8,2,B,0.6,91,0.7
Slope,8,2,B,0.6,92,0.75
Slope,8,2,C,0.55,1,0.8
Slope,8,2,C,0.55,2,0.85
Slope,8,2,C,0.55,3,0.9
Slope,8,2,C,0.55,4,0.9
Slope,8,2,C,0.55,5,0.7
Slope,8,2,C,0.55,6,0.5
Slope,8,2,C,0.55,7,0.8
Slope,8,2,C,0.55,8,0.5
Slope,8,2,C,0.55,9,0.6
Slope,8,2,C,0.55,10,0.7
Slope,8,2,C,0.55,11,0.9
Slope,8,2,C,0.55,12,0.75
Slope,8,2,C,0.55,13,0.92
Slope,8,2,C,0.55,14,0.8
Slope,8,2,C,0.55,15,0.7
Slope,8,2,C,0.55,16,0.8
Slope,8,2,C,0.55,17,0.7
Slope,8,2,C,0.55,18,0.7
Slope,8,2,C,0.55,19,0.8
Slope,8,2,C,0.55,20,0.9
Slope,8,2,C,0.55,21,0.9
Slope,8,2,C,0.55,22,0.75
Slope,8,2,C,0.55,23,0.03
Slope,8,2,C,0.55,24,0.9
Slope,8,2,C,0.55,25,0.75
Slope,8,2,C,0.55,26,0.9
Slope,8,2,C,0.55,27,1
Slope,8,2,C,0.55,28,0.9
Slope,8,2,C,0.55,29,0.85
Slope,8,2,C,0.55,30,1.02
Slope,8,2,C,0.55,31,0.85
Slope,8,2,C,0.55,32,1.2
Slope,8,2,C,0.55,33,0.8
Slope,8,2,C,0.55,34,0.9
Slope,8,2,C,0.55,35,0.95
Slope,8,2,C,0.55,36,0.8
Slope,8,2,C,0.55,37,0.8
Slope,8,2,C,0.55,38,0.8
Slope,8,2,C,0.55,39,0.83
Slope,8,2,C,0.55,40,0.9
Slope,8,2,C,0.55,41,0.2
Slope,8,2,C,0.55,42,1
Slope,8,2,C,0.55,43,0.15
Slope,8,2,C,0.55,44,0.75
Slope,8,2,C,0.55,45,0.95
Slope,8,2,C,0.55,46,0.9
Slope,8,2,C,0.55,47,0.9
Slope,8,2,C,0.55,48,0.9
Slope,8,2,C,0.55,49,0.7
Slope,8,2,C,0.55,50,0.9
Slope,8,2,C,0.55,51,0.2
Slope,8,2,C,0.55,52,0.9
Slope,8,2,C,0.55,53,0.9
Slope,8,2,C,0.55,54,0.9
Slope,8,2,C,0.55,55,0.3
Slope,8,2,C,0.55,56,0.8
Slope,8,2,C,0.55,57,0.8
Slope,8,2,C,0.55,58,0.75
Slope,8,2,C,0.55,59,0.7
Slope,8,2,C,0.55,60,0.8
Slope,8,2,C,0.55,61,0.7
Slope,8,2,C,0.55,62,0.95
Slope,8,2,C,0.55,63,0.9
Slope,8,2,C,0.55,64,0.9
Slope,8,2,C,0.55,65,0.65
Slope,8,2,C,0.55,66,0.5
Slope,8,2,C,0.55,67,0.1
Slope,8,2,C,0.55,68,0.8
Slope,8,2,C,0.55,69,0.7
Slope,8,2,C,0.55,70,0.75
Slope,8,2,C,0.55,71,0.75
Slope,8,2,C,0.55,72,0.95
Slope,8,2,C,0.55,73,0.8
Slope,8,2,C,0.55,74,0.8
Slope,8,2,C,0.55,75,0.9
Slope,8,2,C,0.55,76,0.9
Slope,8,2,C,0.55,77,0.7
Slope,8,2,C,0.55,78,0.81
Slope,8,2,C,0.55,79,0.1
Slope,8,2,C,0.55,80,0.75
Slope,8,2,C,0.55,81,0.7
Slope,8,2,C,0.55,82,0.15
Slope,8,2,C,0.55,83,0.9
Slope,8,2,C,0.55,84,0.8
Slope,8,2,C,0.55,85,0.8
Slope,8,2,C,0.55,86,0.9
Slope,8,2,C,0.55,87,0.75
Slope,8,2,C,0.55,88,0.9
Slope,8,2,C,0.55,89,0.7
Slope,8,2,C,0.55,90,0.5
Slope,8,2,C,0.55,91,0.7
Slope,8,2,C,0.55,92,0.8
Slope,8,2,D,0.8,1,0.95
Slope,8,2,D,0.8,2,0.95
Slope,8,2,D,0.8,3,0.95
Slope,8,2,D,0.8,4,1
Slope,8,2,D,0.8,5,1
Slope,8,2,D,0.8,6,0.25
Slope,8,2,D,0.8,7,1
Slope,8,2,D,0.8,8,1
Slope,8,2,D,0.8,9,0.95
Slope,8,2,D,0.8,10,0.9
Slope,8,2,D,0.8,11,0.95
Slope,8,2,D,0.8,12,0.75
Slope,8,2,D,0.8,13,0.95
Slope,8,2,D,0.8,14,1
Slope,8,2,D,0.8,15,0.9
Slope,8,2,D,0.8,16,0.81
Slope,8,2,D,0.8,17,0.9
Slope,8,2,D,0.8,18,1
Slope,8,2,D,0.8,19,0.9
Slope,8,2,D,0.8,20,1
Slope,8,2,D,0.8,21,1
Slope,8,2,D,0.8,22,0.8
Slope,8,2,D,0.8,23,0.01
Slope,8,2,D,0.8,24,1
Slope,8,2,D,0.8,25,0.9
Slope,8,2,D,0.8,26,0.9
Slope,8,2,D,0.8,27,1
Slope,8,2,D,0.8,28,0.95
Slope,8,2,D,0.8,29,1
Slope,8,2,D,0.8,30,1
Slope,8,2,D,0.8,31,0.95
Slope,8,2,D,0.8,32,1
Slope,8,2,D,0.8,33,1
Slope,8,2,D,0.8,34,1
Slope,8,2,D,0.8,35,0.98
Slope,8,2,D,0.8,36,0.99
Slope,8,2,D,0.8,37,0.75
Slope,8,2,D,0.8,38,0.9
Slope,8,2,D,0.8,39,0.95
Slope,8,2,D,0.8,40,0.95
Slope,8,2,D,0.8,41,0.1
Slope,8,2,D,0.8,42,1
Slope,8,2,D,0.8,43,0.15
Slope,8,2,D,0.8,44,0.8
Slope,8,2,D,0.8,45,1
Slope,8,2,D,0.8,46,1
Slope,8,2,D,0.8,47,1
Slope,8,2,D,0.8,48,0.95
Slope,8,2,D,0.8,49,0.95
Slope,8,2,D,0.8,50,0.95
Slope,8,2,D,0.8,51,0.1
Slope,8,2,D,0.8,52,1
Slope,8,2,D,0.8,53,1
Slope,8,2,D,0.8,54,1
Slope,8,2,D,0.8,55,0.1
Slope,8,2,D,0.8,56,1
Slope,8,2,D,0.8,57,0.9
Slope,8,2,D,0.8,58,0.9
Slope,8,2,D,0.8,59,0.8
Slope,8,2,D,0.8,60,0.9
Slope,8,2,D,0.8,61,0.9
Slope,8,2,D,0.8,62,1
Slope,8,2,D,0.8,63,0.95
Slope,8,2,D,0.8,64,1
Slope,8,2,D,0.8,65,1
Slope,8,2,D,0.8,66,1
Slope,8,2,D,0.8,67,0.2
Slope,8,2,D,0.8,68,1
Slope,8,2,D,0.8,69,0.75
Slope,8,2,D,0.8,70,0.9
Slope,8,2,D,0.8,71,0.8
Slope,8,2,D,0.8,72,1
Slope,8,2,D,0.8,73,1
Slope,8,2,D,0.8,74,0.85
Slope,8,2,D,0.8,75,0.98
Slope,8,2,D,0.8,76,0.95
Slope,8,2,D,0.8,77,0.85
Slope,8,2,D,0.8,78,0.93
Slope,8,2,D,0.8,79,0.05
Slope,8,2,D,0.8,80,0.9
Slope,8,2,D,0.8,81,0.8
Slope,8,2,D,0.8,82,0.1
Slope,8,2,D,0.8,83,1
Slope,8,2,D,0.8,84,0.9
Slope,8,2,D,0.8,85,0.95
Slope,8,2,D,0.8,86,1
Slope,8,2,D,0.8,87,0.85
Slope,8,2,D,0.8,88,1.01
Slope,8,2,D,0.8,89,1
Slope,8,2,D,0.8,90,0.9
Slope,8,2,D,0.8,91,1
Slope,8,2,D,0.8,92,0.95
Angle,9,1,B,0.6,1,0.6
Angle,9,1,B,0.6,2,0.5
Angle,9,1,B,0.6,3,0.5
Angle,9,1,B,0.6,4,0.55
Angle,9,1,B,0.6,5,0.6
Angle,9,1,B,0.6,6,0.5
Angle,9,1,B,0.6,7,0.9
Angle,9,1,B,0.6,8,0.7
Angle,9,1,B,0.6,9,0.5
Angle,9,1,B,0.6,10,0.65
Angle,9,1,B,0.6,11,0.6
Angle,9,1,B,0.6,12,0.5
Angle,9,1,B,0.6,13,0.45
Angle,9,1,B,0.6,14,0.6
Angle,9,1,B,0.6,15,0.55
Angle,9,1,B,0.6,16,0.55
Angle,9,1,B,0.6,17,0.5
Angle,9,1,B,0.6,18,0.6
Angle,9,1,B,0.6,19,0.5
Angle,9,1,B,0.6,20,0.5
Angle,9,1,B,0.6,21,0.75
Angle,9,1,B,0.6,22,0.65
Angle,9,1,B,0.6,23,0.7
Angle,9,1,B,0.6,24,0.65
Angle,9,1,B,0.6,25,0.3
Angle,9,1,B,0.6,26,0.35
Angle,9,1,B,0.6,27,0.8
Angle,9,1,B,0.6,28,0.6
Angle,9,1,B,0.6,29,0.6
Angle,9,1,B,0.6,30,0.6
Angle,9,1,B,0.6,31,0.5
Angle,9,1,B,0.6,32,0.6
Angle,9,1,B,0.6,33,0.6
Angle,9,1,B,0.6,34,0.6
Angle,9,1,B,0.6,35,0.6
Angle,9,1,B,0.6,36,0.7
Angle,9,1,B,0.6,37,0.5
Angle,9,1,B,0.6,38,0.6
Angle,9,1,B,0.6,39,0.79
Angle,9,1,B,0.6,40,0.3
Angle,9,1,B,0.6,41,0.45
Angle,9,1,B,0.6,42,0.8
Angle,9,1,B,0.6,43,0.25
Angle,9,1,B,0.6,44,0.6
Angle,9,1,B,0.6,45,0.8
Angle,9,1,B,0.6,46,0.75
Angle,9,1,B,0.6,47,0.6
Angle,9,1,B,0.6,48,0.5
Angle,9,1,B,0.6,49,0.5
Angle,9,1,B,0.6,50,0.5
Angle,9,1,B,0.6,51,0.5
Angle,9,1,B,0.6,52,0.5
Angle,9,1,B,0.6,53,0.5
Angle,9,1,B,0.6,54,0.5
Angle,9,1,B,0.6,55,0.66
Angle,9,1,B,0.6,56,0.5
Angle,9,1,B,0.6,57,0.6
Angle,9,1,B,0.6,58,0.6
Angle,9,1,B,0.6,59,0.75
Angle,9,1,B,0.6,60,0.4
Angle,9,1,B,0.6,61,0.5
Angle,9,1,B,0.6,62,0.8
Angle,9,1,B,0.6,63,0.5
Angle,9,1,B,0.6,64,0.5
Angle,9,1,B,0.6,65,0.5
Angle,9,1,B,0.6,66,0.55
Angle,9,1,B,0.6,67,0.5
Angle,9,1,B,0.6,68,0.33
Angle,9,1,B,0.6,69,0.3
Angle,9,1,B,0.6,70,0.4
Angle,9,1,B,0.6,71,0.6
Angle,9,1,B,0.6,72,0.5
Angle,9,1,B,0.6,73,0.5
Angle,9,1,B,0.6,74,0.45
Angle,9,1,B,0.6,75,0.8
Angle,9,1,B,0.6,76,0.4
Angle,9,1,B,0.6,77,0.5
Angle,9,1,B,0.6,78,0.67
Angle,9,1,B,0.6,79,0.4
Angle,9,1,B,0.6,80,0.5
Angle,9,1,B,0.6,81,0.6
Angle,9,1,B,0.6,82,0.6
Angle,9,1,B,0.6,83,0.8
Angle,9,1,B,0.6,84,0.7
Angle,9,1,B,0.6,85,0.5
Angle,9,1,B,0.6,86,0.6
Angle,9,1,B,0.6,87,0.7
Angle,9,1,B,0.6,88,0.5
Angle,9,1,B,0.6,89,0.7
Angle,9,1,B,0.6,90,0.6
Angle,9,1,B,0.6,91,0.5
Angle,9,1,B,0.6,92,0.6
Angle,9,1,C,0.55,1,0.6
Angle,9,1,C,0.55,2,0.45
Angle,9,1,C,0.55,3,0.45
Angle,9,1,C,0.55,4,0.5
Angle,9,1,C,0.55,5,0.6
Angle,9,1,C,0.55,6,0.5
Angle,9,1,C,0.55,7,0.95
Angle,9,1,C,0.55,8,0.5
Angle,9,1,C,0.55,9,0.4
Angle,9,1,C,0.55,10,0.6
Angle,9,1,C,0.55,11,0.75
Angle,9,1,C,0.55,12,0.25
Angle,9,1,C,0.55,13,0.45
Angle,9,1,C,0.55,14,0.5
Angle,9,1,C,0.55,15,0.44
Angle,9,1,C,0.55,16,0.55
Angle,9,1,C,0.55,17,0.6
Angle,9,1,C,0.55,18,0.5
Angle,9,1,C,0.55,19,0.4
Angle,9,1,C,0.55,20,0.5
Angle,9,1,C,0.55,21,0.75
Angle,9,1,C,0.55,22,0.5
Angle,9,1,C,0.55,23,0.8
Angle,9,1,C,0.55,24,0.65
Angle,9,1,C,0.55,25,0.2
Angle,9,1,C,0.55,26,0.24
Angle,9,1,C,0.55,27,0.8
Angle,9,1,C,0.55,28,0.5
Angle,9,1,C,0.55,29,0.5
Angle,9,1,C,0.55,30,0.5
Angle,9,1,C,0.55,31,0.4
Angle,9,1,C,0.55,32,0.6
Angle,9,1,C,0.55,33,0.5
Angle,9,1,C,0.55,34,0.5
Angle,9,1,C,0.55,35,0.5
Angle,9,1,C,0.55,36,0.5
Angle,9,1,C,0.55,37,0.5
Angle,9,1,C,0.55,38,0.6
Angle,9,1,C,0.55,39,0.81
Angle,9,1,C,0.55,40,0.25
Angle,9,1,C,0.55,41,0.4
Angle,9,1,C,0.55,42,0.8
Angle,9,1,C,0.55,43,0.15
Angle,9,1,C,0.55,44,0.5
Angle,9,1,C,0.55,45,0.55
Angle,9,1,C,0.55,46,0.5
Angle,9,1,C,0.55,47,0.5
Angle,9,1,C,0.55,48,0.3
Angle,9,1,C,0.55,49,0.4
Angle,9,1,C,0.55,50,0.5
Angle,9,1,C,0.55,51,0.5
Angle,9,1,C,0.55,52,0.45
Angle,9,1,C,0.55,53,0.5
Angle,9,1,C,0.55,54,0.5
Angle,9,1,C,0.55,55,0.5
Angle,9,1,C,0.55,56,0.5
Angle,9,1,C,0.55,57,0.5
Angle,9,1,C,0.55,58,0.45
Angle,9,1,C,0.55,59,0.7
Angle,9,1,C,0.55,60,0.4
Angle,9,1,C,0.55,61,0.45
Angle,9,1,C,0.55,62,0.8
Angle,9,1,C,0.55,63,0.5
Angle,9,1,C,0.55,64,0.5
Angle,9,1,C,0.55,65,0.4
Angle,9,1,C,0.55,66,0.5
Angle,9,1,C,0.55,67,0.5
Angle,9,1,C,0.55,68,0.33
Angle,9,1,C,0.55,69,0.2
Angle,9,1,C,0.55,70,0.7
Angle,9,1,C,0.55,71,0.5
Angle,9,1,C,0.55,72,0.5
Angle,9,1,C,0.55,73,0.5
Angle,9,1,C,0.55,74,0.45
Angle,9,1,C,0.55,75,0.7
Angle,9,1,C,0.55,76,0.4
Angle,9,1,C,0.55,77,0.5
Angle,9,1,C,0.55,78,0.65
Angle,9,1,C,0.55,79,0.3
Angle,9,1,C,0.55,80,0.45
Angle,9,1,C,0.55,81,0.45
Angle,9,1,C,0.55,82,0.6
Angle,9,1,C,0.55,83,0.5
Angle,9,1,C,0.55,84,0.6
Angle,9,1,C,0.55,85,0.3
Angle,9,1,C,0.55,86,0.5
Angle,9,1,C,0.55,87,0.65
Angle,9,1,C,0.55,88,0.45
Angle,9,1,C,0.55,89,0.7
Angle,9,1,C,0.55,90,0.5
Angle,9,1,C,0.55,91,0.5
Angle,9,1,C,0.55,92,0.5
Angle,9,1,D,0.8,1,0.8
Angle,9,1,D,0.8,2,0.75
Angle,9,1,D,0.8,3,0.95
Angle,9,1,D,0.8,4,1
Angle,9,1,D,0.8,5,0.95
Angle,9,1,D,0.8,6,1
Angle,9,1,D,0.8,7,1
Angle,9,1,D,0.8,8,1
Angle,9,1,D,0.8,9,1
Angle,9,1,D,0.8,10,0.95
Angle,9,1,D,0.8,11,0.9
Angle,9,1,D,0.8,12,1
Angle,9,1,D,0.8,13,1
Angle,9,1,D,0.8,14,0.9
Angle,9,1,D,0.8,15,0.88
Angle,9,1,D,0.8,16,0.6
Angle,9,1,D,0.8,17,0.8
Angle,9,1,D,0.8,18,1
Angle,9,1,D,0.8,19,0.8
Angle,9,1,D,0.8,20,0.75
Angle,9,1,D,0.8,21,1
Angle,9,1,D,0.8,22,0.85
Angle,9,1,D,0.8,23,0.6
Angle,9,1,D,0.8,24,0.85
Angle,9,1,D,0.8,25,1
Angle,9,1,D,0.8,26,0.45
Angle,9,1,D,0.8,27,0.9
Angle,9,1,D,0.8,28,0.9
Angle,9,1,D,0.8,29,0.8
Angle,9,1,D,0.8,30,0.9
Angle,9,1,D,0.8,31,0.8
Angle,9,1,D,0.8,32,1
Angle,9,1,D,0.8,33,0.9
Angle,9,1,D,0.8,34,0.8
Angle,9,1,D,0.8,35,0.95
Angle,9,1,D,0.8,36,0.8
Angle,9,1,D,0.8,37,0.75
Angle,9,1,D,0.8,38,1
Angle,9,1,D,0.8,39,0.92
Angle,9,1,D,0.8,40,0.45
Angle,9,1,D,0.8,41,0.9
Angle,9,1,D,0.8,42,0.9
Angle,9,1,D,0.8,43,0.9
Angle,9,1,D,0.8,44,0.75
Angle,9,1,D,0.8,45,0.95
Angle,9,1,D,0.8,46,1
Angle,9,1,D,0.8,47,0.9
Angle,9,1,D,0.8,48,0.8
Angle,9,1,D,0.8,49,0.8
Angle,9,1,D,0.8,50,1
Angle,9,1,D,0.8,51,0.9
Angle,9,1,D,0.8,52,0.85
Angle,9,1,D,0.8,53,1
Angle,9,1,D,0.8,54,1
Angle,9,1,D,0.8,55,1
Angle,9,1,D,0.8,56,0.9
Angle,9,1,D,0.8,57,0.75
Angle,9,1,D,0.8,58,0.85
Angle,9,1,D,0.8,59,1
Angle,9,1,D,0.8,60,0.7
Angle,9,1,D,0.8,61,0.9
Angle,9,1,D,0.8,62,1
Angle,9,1,D,0.8,63,0.8
Angle,9,1,D,0.8,64,0.8
Angle,9,1,D,0.8,65,1
Angle,9,1,D,0.8,66,0.9
Angle,9,1,D,0.8,67,0.75
Angle,9,1,D,0.8,68,0.75
Angle,9,1,D,0.8,69,0.6
Angle,9,1,D,0.8,70,0.9
Angle,9,1,D,0.8,71,0.7
Angle,9,1,D,0.8,72,0.9
Angle,9,1,D,0.8,73,1
Angle,9,1,D,0.8,74,0.65
Angle,9,1,D,0.8,75,0.9
Angle,9,1,D,0.8,76,0.9
Angle,9,1,D,0.8,77,0.8
Angle,9,1,D,0.8,78,0.85
Angle,9,1,D,0.8,79,0.7
Angle,9,1,D,0.8,80,0.8
Angle,9,1,D,0.8,81,0.75
Angle,9,1,D,0.8,82,0.9
Angle,9,1,D,0.8,83,1
Angle,9,1,D,0.8,84,0.9
Angle,9,1,D,0.8,85,0.8
Angle,9,1,D,0.8,86,0.7
Angle,9,1,D,0.8,87,0.9
Angle,9,1,D,0.8,88,0.95
Angle,9,1,D,0.8,89,1
Angle,9,1,D,0.8,90,0.8
Angle,9,1,D,0.8,91,0.9
Angle,9,1,D,0.8,92,0.8
Angle,10,2,B,0.4,1,0.5
Angle,10,2,B,0.4,2,0.3
Angle,10,2,B,0.4,3,0.5
Angle,10,2,B,0.4,4,0.5
Angle,10,2,B,0.4,5,0.5
Angle,10,2,B,0.4,6,0.25
Angle,10,2,B,0.4,7,0.35
Angle,10,2,B,0.4,8,0.5
Angle,10,2,B,0.4,9,0.2
Angle,10,2,B,0.4,10,0.45
Angle,10,2,B,0.4,11,0.25
Angle,10,2,B,0.4,12,0.25
Angle,10,2,B,0.4,13,0.22
Angle,10,2,B,0.4,14,0.3
Angle,10,2,B,0.4,15,0.33
Angle,10,2,B,0.4,16,0.5
Angle,10,2,B,0.4,17,0.5
Angle,10,2,B,0.4,18,0.5
Angle,10,2,B,0.4,19,0.33
Angle,10,2,B,0.4,20,0.33
Angle,10,2,B,0.4,21,0.3
Angle,10,2,B,0.4,22,0.2
Angle,10,2,B,0.4,23,0.7
Angle,10,2,B,0.4,24,0.3
Angle,10,2,B,0.4,25,0.25
Angle,10,2,B,0.4,26,0.2
Angle,10,2,B,0.4,27,0.5
Angle,10,2,B,0.4,28,0.6
Angle,10,2,B,0.4,29,0.3
Angle,10,2,B,0.4,30,0.5
Angle,10,2,B,0.4,31,0.3
Angle,10,2,B,0.4,32,0.33
Angle,10,2,B,0.4,33,0.35
Angle,10,2,B,0.4,34,0.35
Angle,10,2,B,0.4,35,0.5
Angle,10,2,B,0.4,36,0.4
Angle,10,2,B,0.4,37,0.3
Angle,10,2,B,0.4,38,0.25
Angle,10,2,B,0.4,39,0.53
Angle,10,2,B,0.4,40,0.1
Angle,10,2,B,0.4,41,0.3
Angle,10,2,B,0.4,42,0.5
Angle,10,2,B,0.4,43,0.25
Angle,10,2,B,0.4,44,0.4
Angle,10,2,B,0.4,45,0.45
Angle,10,2,B,0.4,46,0.5
Angle,10,2,B,0.4,47,0.3
Angle,10,2,B,0.4,48,0.3
Angle,10,2,B,0.4,49,0.4
Angle,10,2,B,0.4,50,0.5
Angle,10,2,B,0.4,51,0.4
Angle,10,2,B,0.4,52,0.45
Angle,10,2,B,0.4,53,0.3
Angle,10,2,B,0.4,54,0.2
Angle,10,2,B,0.4,55,0.33
Angle,10,2,B,0.4,56,0.5
Angle,10,2,B,0.4,57,0.25
Angle,10,2,B,0.4,58,0.25
Angle,10,2,B,0.4,59,0.45
Angle,10,2,B,0.4,60,0.25
Angle,10,2,B,0.4,61,0.3
Angle,10,2,B,0.4,62,0.5
Angle,10,2,B,0.4,63,0.33
Angle,10,2,B,0.4,64,0.4
Angle,10,2,B,0.4,65,0.5
Angle,10,2,B,0.4,66,0.33
Angle,10,2,B,0.4,67,0.25
Angle,10,2,B,0.4,68,0.25
Angle,10,2,B,0.4,69,0.5
Angle,10,2,B,0.4,70,0.3
Angle,10,2,B,0.4,71,0.4
Angle,10,2,B,0.4,72,0.25
Angle,10,2,B,0.4,73,0.5
Angle,10,2,B,0.4,74,0.2
Angle,10,2,B,0.4,75,0.1
Angle,10,2,B,0.4,76,0.5
Angle,10,2,B,0.4,77,0.4
Angle,10,2,B,0.4,78,0.48
Angle,10,2,B,0.4,79,0.1
Angle,10,2,B,0.4,80,0.5
Angle,10,2,B,0.4,81,0.3
Angle,10,2,B,0.4,82,0.2
Angle,10,2,B,0.4,83,0.4
Angle,10,2,B,0.4,84,0.4
Angle,10,2,B,0.4,85,0.25
Angle,10,2,B,0.4,86,0.4
Angle,10,2,B,0.4,87,0.45
Angle,10,2,B,0.4,88,0.3
Angle,10,2,B,0.4,89,0.25
Angle,10,2,B,0.4,90,0.3
Angle,10,2,B,0.4,91,0.6
Angle,10,2,B,0.4,92,0.5
Angle,10,2,C,0.8,1,1
Angle,10,2,C,0.8,2,0.75
Angle,10,2,C,0.8,3,0.8
Angle,10,2,C,0.8,4,0.6
Angle,10,2,C,0.8,5,0.75
Angle,10,2,C,0.8,6,0.75
Angle,10,2,C,0.8,7,0.6
Angle,10,2,C,0.8,8,0.7
Angle,10,2,C,0.8,9,0.6
Angle,10,2,C,0.8,10,0.85
Angle,10,2,C,0.8,11,0.85
Angle,10,2,C,0.8,12,0.75
Angle,10,2,C,0.8,13,0.79
Angle,10,2,C,0.8,14,0.7
Angle,10,2,C,0.8,15,0.66
Angle,10,2,C,0.8,16,0.25
Angle,10,2,C,0.8,17,0.6
Angle,10,2,C,0.8,18,1
Angle,10,2,C,0.8,19,0.75
Angle,10,2,C,0.8,20,0.66
Angle,10,2,C,0.8,21,0.8
Angle,10,2,C,0.8,22,0.5
Angle,10,2,C,0.8,23,0.6
Angle,10,2,C,0.8,24,0.5
Angle,10,2,C,0.8,25,0.5
Angle,10,2,C,0.8,26,0.45
Angle,10,2,C,0.8,27,0.9
Angle,10,2,C,0.8,28,0.3
Angle,10,2,C,0.8,29,0.5
Angle,10,2,C,0.8,30,0.8
Angle,10,2,C,0.8,31,0.8
Angle,10,2,C,0.8,32,0.8
Angle,10,2,C,0.8,33,0.9
Angle,10,2,C,0.8,34,0.67
Angle,10,2,C,0.8,35,0.9
Angle,10,2,C,0.8,36,0.8
